paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-40791341,40791341,PMC12338668,10.1101/2025.07.15.664966,Human RPL7 and DDX21 interact with HTLV-1 Gag and enhance tRNA(Pro) primer annealing to genomic RNA.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12338668.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40777377,40777377,PMC12330714,10.1101/2025.07.27.667045,Ebola virus VP35 NNLNS motif modulates viral RNA synthesis and MIB2-mediated signaling.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12330714.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-40759332,40759332,PMC12826959,10.1016/j.virs.2025.07.012,Adaptor protein complex 1 gamma 1 subunit is an important host factor involved in both Zika virus and dengue virus infections.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12826959.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40742131,40742131,PMC12363165,10.1128/msystems.00403-25,HIV-1 Vpu interacts with RBM10 to promote HIV-1 infection.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12363165.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-40736249,40736249,PMC12363229,10.1128/jvi.00649-25,Membrane protein CRISPR screen identifies RPSA as an essential host factor for porcine epidemic diarrhea virus replication.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12363229.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40733539,40733539,PMC12300445,10.3390/v17070921,IFI16 Mediates Deacetylation of KSHV Chromatin via Interaction with NuRD and Sin3A Co-Repressor Complexes.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12300445.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-40733494,40733494,PMC12298503,10.3390/v17070876,TRIM5α/Cyclophilin A-Modified MDBK Cells for Lentiviral-Based Gene Editing.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12298503.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-40722180,40722180,PMC12302467,10.1186/s12985-025-02717-7,Profiling HIV1-host protein-protein interaction networks in patient-derived exosome proteins: impact on pathophysiology and innate immune pathways.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12302467.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40678214,40678214,PMC12270201,10.21203/rs.3.rs-6923186/v1,ADAM17 is an HIV-1 Restriction Factor Antagonized by Nef.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12270201.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-40463129,40463129,PMC12132433,10.1101/2025.05.14.654117,The decameric repeat (DR) of PSGL-1 functions as a basic antiviral unit in restricting HIV-1 infectivity.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12132433.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40463006,40463006,PMC12132579,10.1101/2025.05.15.654345,Restriction of HIV-1 infectivity by interferon and IFITM3 is counteracted by Nef.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12132579.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40431704,40431704,PMC12115661,10.3390/v17050693,TAR RNA Mimicry of INI1 and Its Influence on Non-Integration Function of HIV-1 Integrase.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12115661.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40343334,40343334,PMC12060986,10.21203/rs.3.rs-5960764/v1,"Multi-cohort cross-omics analysis reveals disease mechanisms and therapeutic targets in HTLV-1-associated myelopathy, a neglected retroviral neuroinflammatory disorder.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12060986.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40202316,40202316,PMC12090733,10.1128/jvi.00490-25,CPSF6 promotes HIV-1 preintegration complex function.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12090733.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40198850,40198850,PMC13016362,10.1146/annurev-virology-092623-091351,"APOBEC3G Antagonism by Vif, or When Structure Meets Biological and Evolutionary Studies.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC13016362.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40168125,40168125,PMC12002175,10.1073/pnas.2420497122,Lenacapavir disrupts HIV-1 core integrity while stabilizing the capsid lattice.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12002175.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40139499,40139499,PMC12130996,10.1016/j.virs.2025.03.007,Host factor Naf1 restricts HIV-1 infection of myeloid cells and compromises the capacity of dendritic cell to prime CD4(+) T cell.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12130996.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-40093084,40093084,PMC11908239,10.1101/2025.03.06.641798,Murine Leukemia Virus GlycoGag Antagonizes SERINC5 via ER-phagy Receptor RETREG1.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11908239.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40063798,40063798,PMC11929488,10.1073/pnas.2417372122,DR5 is a restriction factor for human herpesviruses.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11929488.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-40007014,40007014,PMC11860778,10.3390/v17020260,The Deubiquitinase OTUD1 Influences HIV-1 Release by Regulating the Host Restriction Factor BST-2.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11860778.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-39927772,39927772,PMC11915870,10.1128/jvi.01549-24,"IFI16 recruits HDAC1 and HDAC2 to deacetylate the Kaposi's sarcoma-associated herpesvirus (KSHV) latency-associated nuclear antigen (LANA), facilitating latency.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11915870.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-39864060,39864060,PMC11912512,10.1016/j.celrep.2025.115245,Structural insights into HIV-2 CA lattice formation and FG-pocket binding revealed by single-particle cryo-EM.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11912512.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-39653243,39653243,PMC11750542,10.1016/j.jbc.2024.108058,The host restriction factor SERINC5 inhibits HIV-1 transcription by negatively regulating NF-κB signaling.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11750542.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-39576110,39576110,PMC11708058,10.1128/mbio.01486-24,Interaction of the Wolbachia surface protein with a novel pro-viral protein from Aedes aegypti.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11708058.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-39354676,39354676,PMC11992561,10.1093/jmcb/mjae042,HIV-1 inhibits IFITM3 expression to promote the infection of megakaryocytes.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11992561.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-38712082,38712082,PMC11071520,10.1101/2024.04.26.591186,PARP14 is an interferon (IFN)-induced host factor that promotes IFN production and affects the replication of multiple viruses.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11071520.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-39902183,39902183,PMC11788155,10.3389/fcimb.2024.1516806,SERINC5 counters retroviruses and non-retroviruses.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11788155.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-39861832,39861832,PMC11768693,10.3390/v17010043,Host RNA-Binding Proteins as Regulators of HIV-1 Replication.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11768693.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
