paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-40733539,40733539,IFI16 Mediates Deacetylation of KSHV Chromatin via Interaction with NuRD and Sin3A Co-Repressor Complexes.,direct,localization_retention,direct_target,central,"SHV genome that retains the capacity for rapid reactivation in response to environmental cues or host stress signals [28,33]. We have previously reported that interferon gamma-inducible protein 16 (IFI16), a ubiquitously expressed and multifunctional host protein, plays a pivotal role in modulating gene expression in herpesviruses, including KSHV and EBV (Epstein–Barr virus) [31,34,35,36]. Beyond its well-characterized functi",1. Introduction,none,high
pmid-40733494,40733494,TRIM5α/Cyclophilin A-Modified MDBK Cells for Lentiviral-Based Gene Editing.,background,ptm_degradation,incidental,incidental,"ntivirus is extremely limited in MDBK cells, hindering this delivery strategy. Subsequently, it was found that the inhibition is mainly caused by an anti-HIV-1 host factor tripartite motif containing 5α (TRIM5α) in bovine cells [5,6], which limits HIV-1 virus replication by destabilizing the capsid cores of HIV-1 [7]. Therefore, the inactivation of TRIM5α in MDBK cells could enhance the susceptibility of MDBK cells to the HIV-1",1. Introduction,tighten_query,medium
pmid-40722180,40722180,Profiling HIV1-host protein-protein interaction networks in patient-derived exosome proteins: impact on pathophysiology and innate immune pathways.,indirect,ptm_degradation,pathway_or_context,supporting,"te into the host genome to establish latency [6–12]. The viral proteins play a pivotal role in immunopathology and disease progression, explicitly evading the innate immune system through various complex mechanisms. The env-gene codes for gp160, which gets cleaved into envelope glycoproteins-gp120, a ligand to interact with host CD4+ T-cells and gp41, which assists in viral fusion and entry into the host cell [13–15]. The gag-ge",Background,reviewer_calibration,medium
pmid-40678214,40678214,ADAM17 is an HIV-1 Restriction Factor Antagonized by Nef.,direct,ptm_degradation,direct_target,central,omains organized into two subdomains and shares a conserved tertiary structure with non-ATP-dependent lipid transporters3. It is polyubiquitinated in the trans-Golgi network (TGN) by the Cullin3-KLHL20 E3 ligase through K33/K48-branched ubiquitin chains and trafficked to the plasma membrane4. Nef counteracts SERINC5 by inducing its phosphorylation via the Cyclin K/CDK13 complex and promoting its internalization through re,Introduction,none,high
pmid-40463129,40463129,The decameric repeat (DR) of PSGL-1 functions as a basic antiviral unit in restricting HIV-1 infectivity.,direct,interaction_cofactor,direct_target,central,"has also been suggested to directly interact with E-selectin for supporting E-selectin-dependent rolling15. Recent research has identified PSGL-1 as an HIV-1 restriction factor that blocks HIV infectivity16,17. Mechanistically, during HIV assembly, PSGL-1 is incorporated into virion particles, where it inactivates HIV through steric hindrance, preventing the virus from attaching to target cells17,18. Given the critical role of DR in",INTRODUCTION,none,medium
pmid-40463006,40463006,Restriction of HIV-1 infectivity by interferon and IFITM3 is counteracted by Nef.,direct,localization_retention,direct_target,central,"ontributes to disease progression (1, 2). Nef is a myristoylated protein that associates with cellular membranes and regulates cellular signaling and vesicular trafficking pathways (3). By acting as a molecular bridge that links cellular cargo to the vesicular transport machinery, including the clathrin adaptors (AP-1, AP-2, and AP-3), Nef alters the abundance of a growing list of cell surface proteins (4, 5). These include the",INTRODUCTION,none,medium
pmid-40431704,40431704,TAR RNA Mimicry of INI1 and Its Influence on Non-Integration Function of HIV-1 Integrase.,direct,localization_retention,direct_target,central,"stance to such drugs. Drug-resistant mutations in the virus, while preventing the viral protein from binding to the drug, may also inhibit interaction with the host factor, making the virus defective for replication. A broader understanding of host–virus interactions and their interfaces is needed to develop new classes of drugs that target these interactions. Integrase (IN) is an essential virus-encoded enzyme that catalyzes",1. Introduction,none,medium
pmid-40343334,40343334,"Multi-cohort cross-omics analysis reveals disease mechanisms and therapeutic targets in HTLV-1-associated myelopathy, a neglected retroviral neuroinflammatory disorder.",indirect,interaction_cofactor,pathway_or_context,supporting,"ot). The lead SNP, rs56185814, associated with an increased HAM risk (OR = 2.73, 95% CI = 1.91–3.89, p = 1.49x10−8), is intronic and may result in differential splicing. This SNP is rare in ASN populations (1000 Genomes, inset Fig. 1B), explaining its absence in the Japanese GWAS, but has frequencies of 0.50, 0.07, and 0.05 in AFR, AMR, and EUR populations, respectively. Genome-wide suggestive and significant variants in str",GWAS in admixed Brazilians reveals ancestry-specific HAM loci while polygenic risk scores replicate across cohorts,reviewer_calibration,medium
pmid-40202316,40202316,CPSF6 promotes HIV-1 preintegration complex function.,direct,localization_retention,direct_target,central,"the virus (4). Therefore, identification of novel therapeutic targets is a continuous need to effectively control HIV-1. Understanding the mechanisms by which host factors promote HIV-1 infection has the potential to identify such antiviral targets. To begin infection, HIV-1 envelope glycoproteins bind to target cell receptor (CD4+) and co-receptor, causing fusion of the viral membrane with the cellular plasma membrane and the",INTRODUCTION,none,medium
pmid-40198850,40198850,"APOBEC3G Antagonism by Vif, or When Structure Meets Biological and Evolutionary Studies.",indirect,ptm_degradation,pathway_or_context,supporting,"h as Human Immunodeficiency Virus (HIV) and Simian Immunodeficiency Virus (SIV), encode accessory proteins that counteract the antiviral defenses posed by host innate immune proteins known as restriction factors. Restriction factors function to block viral replication at various stages of the viral lifecycle. One example of a host encoded restriction factor is APOBEC3G (A3G) (1), as well as other members of the APOBEC3 (A3) famil",Introduction,reviewer_calibration,medium
pmid-40168125,40168125,Lenacapavir disrupts HIV-1 core integrity while stabilizing the capsid lattice.,direct,localization_retention,direct_target,central,"Next, we determined whether GFP-CA incorporation into the capsid lattice alters the sensitivity to MX2, a host restriction factor that binds a negatively charged pocket at the interface of three CA hexamers on the surface of the HIV-1 capsid and inhibits nuclear import (39–41). Viruses were labeled with increasing amounts of GFP-CA or cmGFP by cotransfection of HIV-1 plasmids expressing",GFP-CA Incorporation Into the Capsid Lattice Reduces Sensitivity to MX2 Restriction.,none,medium
pmid-40139499,40139499,Host factor Naf1 restricts HIV-1 infection of myeloid cells and compromises the capacity of dendritic cell to prime CD4(+) T cell.,direct,localization_retention,direct_target,central,"r et al., 2020). Thus, uncovering the host-modulation of HIV-1 infection in myeloid cells would improve the understanding of HIV persistence and pathogenesis. Host factor Naf1 (Nef-associated factor 1, also known as A20-binding inhibitor of NF-κB activation 1, ABIN-1) has been identified as a HIV-1 Nef-interacting protein (Fukushi et al., 1999). Naf1 is ubiquitously expressed in human tissues especially in peripheral blood lym",Introduction,none,medium
pmid-40093084,40093084,Murine Leukemia Virus GlycoGag Antagonizes SERINC5 via ER-phagy Receptor RETREG1.,indirect,ptm_degradation,pathway_or_context,supporting,"g) are two unrelated accessory proteins expressed from human immunodeficiency virus type 1 (HIV-1) or murine leukemia virus (MLV), but antagonize the same host restriction factor, serine incorporator 5 (SERINC5) that strongly blocks virus entry [1]. SERINC5 (Ser5) was originally discovered in human T cells that restricts HIV-1 infection but is antagonized by Nef [2, 3]. Ser5 also restricts MLV and other enveloped viruses [4-11]. Huma",INTRODUCTION,reviewer_calibration,medium
pmid-40063798,40063798,DR5 is a restriction factor for human herpesviruses.,indirect,ptm_degradation,pathway_or_context,supporting,"caspases directly trigger the activation of the effector caspases caspase-3/6/7, leading to cell death (19). Furthermore, DR5 can also be internalized through endocytosis and transported via vesicles to lysosomes, which become permeabilized, release cathepsin B, and subsequently promote cell apoptosis (20). To determine whether DR5 suppresses KSHV lytic replication by activating the DR5 internalization-induced apoptotic pathwa",DR5 Inhibits KSHV Replication Through the Induction of Apoptosis.,reviewer_calibration,medium
