paper_id,pmid,pmcid,doi,title,year,final_decision,final_rationale,selection_basis,fulltext_access_status,normalized_source_type,normalized_path,review_confidence
pmid-40777377,40777377,PMC12330714,10.1101/2025.07.27.667045,Ebola virus VP35 NNLNS motif modulates viral RNA synthesis and MIB2-mediated signaling.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12330714.json,high
pmid-40759332,40759332,PMC12826959,10.1016/j.virs.2025.07.012,Adaptor protein complex 1 gamma 1 subunit is an important host factor involved in both Zika virus and dengue virus infections.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12826959.json,medium
pmid-40742131,40742131,PMC12363165,10.1128/msystems.00403-25,HIV-1 Vpu interacts with RBM10 to promote HIV-1 infection.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12363165.json,high
pmid-40736249,40736249,PMC12363229,10.1128/jvi.00649-25,Membrane protein CRISPR screen identifies RPSA as an essential host factor for porcine epidemic diarrhea virus replication.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12363229.json,medium
pmid-40733539,40733539,PMC12300445,10.3390/v17070921,IFI16 Mediates Deacetylation of KSHV Chromatin via Interaction with NuRD and Sin3A Co-Repressor Complexes.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12300445.json,high
pmid-40722180,40722180,PMC12302467,10.1186/s12985-025-02717-7,Profiling HIV1-host protein-protein interaction networks in patient-derived exosome proteins: impact on pathophysiology and innate immune pathways.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12302467.json,medium
pmid-40678214,40678214,PMC12270201,10.21203/rs.3.rs-6923186/v1,ADAM17 is an HIV-1 Restriction Factor Antagonized by Nef.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12270201.json,high
pmid-40463129,40463129,PMC12132433,10.1101/2025.05.14.654117,The decameric repeat (DR) of PSGL-1 functions as a basic antiviral unit in restricting HIV-1 infectivity.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12132433.json,medium
pmid-40463006,40463006,PMC12132579,10.1101/2025.05.15.654345,Restriction of HIV-1 infectivity by interferon and IFITM3 is counteracted by Nef.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12132579.json,medium
pmid-40431704,40431704,PMC12115661,10.3390/v17050693,TAR RNA Mimicry of INI1 and Its Influence on Non-Integration Function of HIV-1 Integrase.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12115661.json,medium
pmid-40343334,40343334,PMC12060986,10.21203/rs.3.rs-5960764/v1,"Multi-cohort cross-omics analysis reveals disease mechanisms and therapeutic targets in HTLV-1-associated myelopathy, a neglected retroviral neuroinflammatory disorder.",2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12060986.json,medium
pmid-40202316,40202316,PMC12090733,10.1128/jvi.00490-25,CPSF6 promotes HIV-1 preintegration complex function.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12090733.json,medium
pmid-40198850,40198850,PMC13016362,10.1146/annurev-virology-092623-091351,"APOBEC3G Antagonism by Vif, or When Structure Meets Biological and Evolutionary Studies.",2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC13016362.json,medium
pmid-40168125,40168125,PMC12002175,10.1073/pnas.2420497122,Lenacapavir disrupts HIV-1 core integrity while stabilizing the capsid lattice.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12002175.json,medium
pmid-40139499,40139499,PMC12130996,10.1016/j.virs.2025.03.007,Host factor Naf1 restricts HIV-1 infection of myeloid cells and compromises the capacity of dendritic cell to prime CD4(+) T cell.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12130996.json,medium
pmid-40093084,40093084,PMC11908239,10.1101/2025.03.06.641798,Murine Leukemia Virus GlycoGag Antagonizes SERINC5 via ER-phagy Receptor RETREG1.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11908239.json,medium
pmid-40063798,40063798,PMC11929488,10.1073/pnas.2417372122,DR5 is a restriction factor for human herpesviruses.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11929488.json,medium
pmid-40007014,40007014,PMC11860778,10.3390/v17020260,The Deubiquitinase OTUD1 Influences HIV-1 Release by Regulating the Host Restriction Factor BST-2.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11860778.json,medium
pmid-39927772,39927772,PMC11915870,10.1128/jvi.01549-24,"IFI16 recruits HDAC1 and HDAC2 to deacetylate the Kaposi's sarcoma-associated herpesvirus (KSHV) latency-associated nuclear antigen (LANA), facilitating latency.",2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11915870.json,high
pmid-39864060,39864060,PMC11912512,10.1016/j.celrep.2025.115245,Structural insights into HIV-2 CA lattice formation and FG-pocket binding revealed by single-particle cryo-EM.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11912512.json,medium
pmid-39653243,39653243,PMC11750542,10.1016/j.jbc.2024.108058,The host restriction factor SERINC5 inhibits HIV-1 transcription by negatively regulating NF-κB signaling.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11750542.json,medium
pmid-39576110,39576110,PMC11708058,10.1128/mbio.01486-24,Interaction of the Wolbachia surface protein with a novel pro-viral protein from Aedes aegypti.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11708058.json,medium
pmid-39354676,39354676,PMC11992561,10.1093/jmcb/mjae042,HIV-1 inhibits IFITM3 expression to promote the infection of megakaryocytes.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11992561.json,medium
pmid-38712082,38712082,PMC11071520,10.1101/2024.04.26.591186,PARP14 is an interferon (IFN)-induced host factor that promotes IFN production and affects the replication of multiple viruses.,2025,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11071520.json,low
pmid-39861832,39861832,PMC11768693,10.3390/v17010043,Host RNA-Binding Proteins as Regulators of HIV-1 Replication.,2024,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11768693.json,high
pmid-39678349,39678349,PMC11643316,10.21203/rs.3.rs-5099896/v1,Disruption of CPSF6 enhances cellular permissivity to HIV-1 infection through alternative polyadenylation.,2024,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11643316.json,medium
pmid-39509467,39509467,PMC11575796,10.1371/journal.pbio.3002871,A cytoplasmic form of EHMT1N methylates viral proteins to enable inclusion body maturation and efficient viral replication.,2024,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11575796.json,medium
