paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-40723456,40723456,In Silico Discovery of a Novel Potential Allosteric PI3Kα Inhibitor Incorporating 3-(2-Chloro-5-fluorophenyl)isoindolin-1-one to Target Head and Neck Squamous Cell Carcinoma.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pi3kα"": In Silico Discovery of a Novel Potential Allosteric PI3Kα Inhibitor Incorporating 3-(2-Chloro-5-fluorophenyl)isoindolin-1-one to Target Head and Neck Squamous Cell Carcinoma 1. Introduction Head and neck cancer (HNC) is a malignant tumor of the upper respiratory and digestive tracts. According to global cancer statistics, HNC is the sixth most commo",none,high
pmid-40665690,40665690,Somatic mutations in Middle East and North Africa breast cancer patients: a systematic review.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": Somatic mutations in Middle East and North Africa breast cancer patients: a systematic review Implications for Practice This review highlights the urgent need to integrate routine, panel-based next-generation sequencing into the initial work-up of breast cancer across the MENA. Frequently detecting actiona",none,high
pmid-40625102,40625102,KRAS Codon-Specific Mutations Differentially Toggle PI3K Pathway Signaling and Alter Sensitivity to Inavolisib (GDC-0077).,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": KRAS Codon-Specific Mutations Differentially Toggle PI3K Pathway Signaling and Alter Sensitivity to Inavolisib (GDC-0077) Introduction The PIK3CA gene, which encodes the p110α catalytic kinase subunit of the PI3K complex, is one of the most frequently mutated oncogenes across multiple cancer types. Mutations in PIK3CA",none,high
pmid-40536266,40536266,Prolonged response to PIK3CA inhibition in an advanced hormone-positive breast cancer patient with 3 mutations in the alpha subunit of PI-3 kinase.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Prolonged response to PIK3CA inhibition in an advanced hormone-positive breast cancer patient with 3 mutations in the alpha subunit of PI-3 kinase Key points Mutations in the oncogene PIK3CA are implicated in many types of solid tumors and are very prevalent in estrogen-receptor (ER)-positive Her2-negative (ER+Her2−) ad",none,high
pmid-40510030,40510030,FGFR1 overexpression promotes resistance to PI3K inhibitor alpelisib in luminal breast cancer cells through receptor tyrosine kinase signaling-mediated activation of the estrogen receptor.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": FGFR1 overexpression promotes resistance to PI3K inhibitor alpelisib in luminal breast cancer cells through receptor tyrosine kinase signaling-mediated activation of the estrogen receptor INTRODUCTION Breast cancer is the most frequently diagnosed cancer among women globally, accounting for approximately 2.1 million new cases a",none,high
pmid-40481231,40481231,First report of successful pregnancies after treatment with alpelisib for PIK3CA-related overgrowth spectrum.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": First report of successful pregnancies after treatment with alpelisib for PIK3CA-related overgrowth spectrum Introduction Phosphatidylinositol 3-kinase α (PI3Kα) is a ubiquitous protein kinase that controls cell growth, proliferation, and survival [ 1 ]. Somatic variants of PIK3CA , the gene encoding for the catalytic subunit of PI3Kα, are found in breast c",none,high
pmid-40427140,40427140,Growth Hormone-Releasing Hormone (GHRH) Antagonist Peptides Combined with PI3K Isoform Inhibitors Enhance Cell Death in Prostate Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": Prostate cancer (PCa) is initially responsive to androgen deprivation therapy (ADT) but can develop resistance, leading to the progression of castration-resistant PCa (CRPC) [ 1 , 2 ]. New and more potent ADT drugs (e.g., androgen receptor [AR] antagonist enzalutamide) have been successfully used against CRPC; however, resistance eventually develops. A proposed mechanism of acquired resistance to",none,high
pmid-40360883,40360883,"Multi-node inhibition targeting mTORC1, mTORC2 and PI3Kα potently inhibits the PI3K/AKT/mTOR pathway in endometrial and breast cancer models.",direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mtor"": Multi-node inhibition targeting mTORC1, mTORC2 and PI3Kα potently inhibits the PI3K/AKT/mTOR pathway in endometrial and breast cancer models Introduction The PI3K/AKT/mTOR signalling pathway represents the major control hub for metabolic signalling in mammalian biology. This multi-node pathway senses nutrient and growth factor le",none,high
pmid-40303291,40303291,The SGK3/GSK3β/β-catenin signaling promotes breast cancer stemness and confers resistance to alpelisib therapy.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": The SGK3/GSK3β/β-catenin signaling promotes breast cancer stemness and confers resistance to alpelisib therapy Introduction Breast cancer is the most common cancer among women worldwide and the second leading cause of cancer-related deaths in women 1 . In recent years, the incidence of breast cancer has been steadily increasing. Primary treatments for breast cancer include su",none,high
pmid-40192953,40192953,Clinical Actionability of Molecular Targets in Multi-Ethnic Breast Cancer Patients: A Retrospective Single-Institutional Study.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": reast Cancer Patients: A Retrospective Single-Institutional Study Key Points Clinically actionable mutations in homologous recombination repair genes BRCA1, BRCA2, and PALB2 were identified in 10% of patients, and 37% were treated with poly(ADP-ribose) polymerase inhibitors (PARPi) (median progression-free survival (PFS) of 9.0 months and median overall survival (OS) of 21.8 months). PIK3CA mutat",none,high
pmid-40117718,40117718,Anti-PD1 prolongs the response of PI3K and farnesyl transferase inhibition in HRAS- and PIK3CA-mutant head and neck cancers.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Anti-PD1 prolongs the response of PI3K and farnesyl transferase inhibition in HRAS- and PIK3CA-mutant head and neck cancers Introduction Head and neck squamous cell carcinoma (HNSCC) is a highly heterogeneous disease that encompasses several histological subtypes and anatomical locations, each presenting distinct clinical behaviors and risk factors [ 1 ]. Genetic alterations in HNSCC",none,high
pmid-40113784,40113784,Targeting PI3K inhibitor resistance in breast cancer with metabolic drugs.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": Targeting PI3K inhibitor resistance in breast cancer with metabolic drugs Introduction Breast cancer (BC) is the most commonly diagnosed cancer and the leading cause of cancer-related deaths among women globally. 1 Based on hormone receptor (HR) and human epidermal growth factor receptor 2 (Her2) status BC is divided into",none,high
pmid-39999911,39999911,"Combinatorial screen of targeted agents with the PI3K inhibitors inavolisib, alpelisib, duvelisib, and copanlisib in multi-cell type tumor spheroids.",direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""inavolisib"": Combinatorial screen of targeted agents with the PI3K inhibitors inavolisib, alpelisib, duvelisib, and copanlisib in multi-cell type tumor spheroids 1. Introduction Phosphoinositide 3-kinases (PI3K) are lipid kinases that catalyze the phosphorylation of phosphatidylinositol (PI) and phoshorylated derivatives to produce phosphatidylinositol 3-phosphate (PIP3) [ 1",none,high
pmid-39979449,39979449,PI3Kα-specific inhibitor BYL-719 synergizes with cisplatin in vitro in PIK3CA-mutated ovarian cancer cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pi3kα"": PI3Kα-specific inhibitor BYL-719 synergizes with cisplatin in vitro in PIK3CA-mutated ovarian cancer cells Background In 2022, 324,398 new cases of ovarian cancer were documented worldwide with 206,839 deaths 1 . This cancer is often associated with a poor prognosis due to the frequent intraperiton",none,high
pmid-39935426,39935426,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression INTRODUCTION In recent years, cyclin-dependent kinase 4 and 6 inhibitors (CDK4/6i), including palbociclib, ribociclib, and abemaciclib, have been approved for the treatment o",none,high
pmid-39920872,39920872,CD36 inhibition enhances the anti-proliferative effects of PI3K inhibitors in PTEN-loss anti-HER2 resistant breast cancer cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pten"": CD36 inhibition enhances the anti-proliferative effects of PI3K inhibitors in PTEN-loss anti-HER2 resistant breast cancer cells Introduction Human epidermal growth factor receptor 2 (HER2) is an important regulator involved in breast cancer progression. Around 20% of breast cancer patients are the HER2-positive subtype [ 1 ] and have a high risk of relapse, metastasis, and p",none,high
