paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-41785530,41785530,,10.1016/j.ygyno.2026.01.770,"Demographics, clinicopathological features, and survival outcomes of women with endometrial neuroendocrine tumors.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41764610,41764610,,10.2174/0113895575418114251210151424,Inavolisib-based Combination Therapy for the Treatment of PIK3CAMutated HR+/HER2- Breast Cancer: An Overview.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41756964,41756964,PMC12934813,10.64898/2026.02.16.706009,Targeting FGFR signaling overcomes therapeutic resistance and immune evasion in oncogenic PIK3CA-driven serous-like endometrial cancer.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-41752918,41752918,PMC12941683,10.3390/life16020282,Deciphering the Genomic Landscape of Oropharyngeal Squamous Cell Carcinoma: Distinct Mutation Patterns in Disease.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12941683.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41690534,41690534,,10.1016/j.critrevonc.2026.105207,Beyond EGFR inhibition in head and neck squamous cell carcinoma: Overcoming resistance mechanisms and novel therapeutic frontiers.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41681940,41681940,PMC12896634,10.3390/cancers18030468,Comparison Between Alpelisib Plus Endocrine Therapy and Everolimus Plus Endocrine Therapy After CDK4/6 Inhibitors Progression in Patients with PIK3CA-Mutant Metastatic Breast Cancer: A Single-Center Retrospective Study.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12896634.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41669566,41669566,PMC12885026,10.1080/19768354.2026.2625524,Proteomics and phosphoproteomics of human colorectal cancer cells lacking a specific kinase activity reveal kinase-specific compensatory responses.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12885026.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41664643,41664643,,10.1111/his.70115,Genomic and clinicopathological characteristics of low oncotype recurrent score breast cancers with subsequent metastasis.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41620612,41620612,PMC12964663,10.1186/s13058-025-02152-0,Sequential use of PI3K/AKT/mTOR pathway inhibitors alpelisib and everolimus in patients with hormone receptor-positive metastatic breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12964663.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41604817,41604817,PMC12865632,10.1016/j.esmoop.2025.105936,Clinical management of common toxicities with inhibitors targeting the PI3K/AKT/mTOR pathway in breast cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12865632.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41587113,41587113,PMC13266340,10.1158/1078-0432.CCR-25-0650,"Role of ctDNA in Predicting the Outcome of Patients with Hormone Receptor-Positive, HER2-Negative Advanced Breast Cancer Treated with First-line Ribociclib and Letrozole: BioItaLEE Trial.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13266340.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41562186,41562186,PMC12820914,10.1002/gcc.70100,Molecular Landscape of TP53/RB1 Co-Altered Tumors Uncovers Emerging Therapeutic Vulnerabilities.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12820914.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41519649,41519649,,10.1016/j.euf.2025.12.016,"Subsequent-line Systemic Therapy for Metastatic or Recurrent Penile Cancer: A Systematic Review of Efficacy, Toxicity, and Outcomes.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41483371,41483371,,10.1007/s12094-025-04168-6,Clinical utility of longitudinal circulating tumor DNA analysis in metastatic colorectal cancer patients receiving palliative chemotherapy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41455323,41455323,,10.1016/j.oraloncology.2025.107827,"Head and neck squamous cell carcinoma following allogeneic bone marrow transplantation: Clinical features, genomic Alterations, and limited efficacy of palliative chemotherapy.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41435752,41435752,,10.1016/j.ejca.2025.116194,PIK3CA mutations and first-line outcomes in endocrine-resistant HR+/HER2- metastatic breast cancer: A multicentric real-world study.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41420845,41420845,,10.1002/cbdv.202502558,Bioactivity-Guided Isolation of Cytotoxic Compounds From Curcuma caesia: In Vitro and In Silico Investigation for Oral Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41384708,41384708,,10.1111/his.15555,Molecular pathology of bladder cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41361165,41361165,,10.1097/CJI.0000000000000587,Identification of 2 Ubiquitin-Proteasome System-Related Subtypes in Esophageal Squamous Cell Carcinoma for Prognostic and Immunotherapeutic Response Prediction.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41344057,41344057,PMC12719973,10.1016/j.tranon.2025.102629,The PI3K pathway is a downstream effector of NRF2 activation in the esophagus.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12719973.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41324568,41324568,PMC12869161,10.1158/1078-0432.CCR-25-2298,Addition of Ipatasertib to Dual Anti-HER2 Maintenance Therapy in HER2-Positive Metastatic Breast Tumors with PIK3CA Mutations: The Phase Ib SOLTI-1507 IPATHER Trial.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12869161.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41207908,41207908,,10.1007/s10620-025-09471-4,Deciphering Cancer Evolution Through Genomic Profiling of Patient-Derived Xenograft Together with Matched Primary Gallbladder Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40804585,40804585,,10.1007/s00428-025-04218-y,"Characterizing neurofibromin 1-altered breast cancer through genomic, functional, and clinical analyses.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-41503337,41503337,PMC12772933,10.7759/cureus.98637,Unveiling Novel Genetic Mutations and Prognostic Indicators in Breast Carcinoma: An Analysis of The Cancer Genome Atlas (TCGA) Data.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12772933.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41465766,41465766,PMC12734118,10.3390/life15121828,Computational Investigation Identifies mTOR as a Primary Binding Target of Medicarpin in Cholangiocarcinoma: Insights from Network Pharmacology and Molecular Docking.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12734118.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41459869,41459869,PMC13246316,10.31557/APJCP.2025.26.12.4549,Innovations in Oncology Diagnostics: Genetic Research and Liquid Biopsy as Tools of Personalised Medicine.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13246316.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41423595,41423595,PMC12829183,10.1186/s13058-025-02168-6,"Imlunestrant, an oral selective estrogen receptor degrader, in combination with HER2 directed therapy, with or without abemaciclib, in ER-positive, HER2-positive advanced breast cancer: results from the phase 1a/1b EMBER study.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12829183.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41399494,41399494,PMC12702183,10.1016/j.isci.2025.113999,Organoid platinum-resistance model identifies KRT17 as a biomarker of targeted therapy in ovarian cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12702183.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41373618,41373618,PMC12692115,10.3390/ijms262311463,Targeted DNA Sequencing for Tailored Therapies in Children with Extracranial Solid Tumors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12692115.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41372771,41372771,PMC12802272,10.1186/s13058-025-02162-y,Retrospective review of metastatic hormone receptor-positive inflammatory breast cancer patients reveals poor responses to cyclin dependent kinase 4/6 inhibition.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12802272.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41372143,41372143,PMC12770561,10.1038/s41467-025-66632-9,The PIK3CA/AKT pathway drives therapy resistance in rhabdomyosarcoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12770561.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41367952,41367952,PMC12682999,10.1177/17588359251396651,Genomics of ovarian cancers and the potential of precision medicine.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12682999.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41367877,41367877,PMC12682693,10.3389/fonc.2025.1676296,Caprine herpes virus-1 reduces cell viability and enhances chemosensitivity in breast cancer cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12682693.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41315778,41315778,PMC12663446,10.1038/s41598-025-26858-5,PIK75 effectively reverses PI3K‒AKT activation caused by palbociclib resistance and synergistically inhibits the progression of esophageal squamous cell carcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12663446.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
